14.5841,-0.02783,0.031848,-0.035084,0.012657,-0.023565,-0.039908,-0.00892,-0.044694,0.003703,-0.019817,-0.040849,0.038626,-0.040781,-0.025822,-0.00685
14.5921,-0.031726,0.027479,-0.036574,0.011962,-0.024271,-0.042589,-0.013064,-0.046911,-0.000882,-0.020623,-0.042614,0.036578,-0.043797,-0.029083,-0.007312
14.6,-0.035615,0.023022,-0.03808,0.011219,-0.024978,-0.045262,-0.017226,-0.049129,-0.005466,-0.021428,-0.044372,0.034329,-0.046809,-0.032353,-0.007793
14.608,-0.039535,0.018441,-0.039616,0.010413,-0.025693,-0.04795,-0.021448,-0.051362,-0.010095,-0.022233,-0.046136,0.031854,-0.049847,-0.035667,-0.008303
14.6161,-0.043462,0.01377,-0.04117,0.009544,-0.026416,-0.050631,-0.025703,-0.053597,-0.014745,-0.023031,-0.047896,0.029167,-0.052888,-0.039001,-0.008843
14.6241,-0.047371,0.00905,-0.042723,0.00862,-0.02714,-0.053295,-0.02996,-0.055816,-0.01938,-0.023807,-0.049639,0.026294,-0.055915,-0.042339,-0.009406
14.632,-0.051227,0.00432,-0.044259,0.007654,-0.027845,-0.055913,-0.034197,-0.057998,-0.023966,-0.024555,-0.051341,0.023266,-0.058908,-0.045658,-0.009978
14.64,-0.05505,-0.00044,-0.045768,0.006641,-0.028528,-0.05849,-0.038425,-0.060139,-0.028525,-0.025266,-0.052999,0.020073,-0.061881,-0.048969,-0.010555
14.6481,-0.058873,-0.00527,-0.047256,0.005567,-0.029191,-0.061043,-0.042671,-0.062251,-0.0331,-0.025935,-0.054626,0.016689,-0.064856,-0.052292,-0.01114
14.656,-0.062576,-0.010021,-0.048668,0.004462,-0.02981,-0.06349,-0.046805,-0.064264,-0.037548,-0.026534,-0.056161,0.013219,-0.067734,-0.055526,-0.01171
14.664,-0.066221,-0.014769,-0.050012,0.003312,-0.030378,-0.065869,-0.050905,-0.066207,-0.041941,-0.027055,-0.057618,0.009612,-0.070559,-0.058727,-0.012261
14.6721,-0.069783,-0.019481,-0.051271,0.002131,-0.030882,-0.068158,-0.05494,-0.068056,-0.046254,-0.027483,-0.058979,0.0059,-0.07331,-0.061873,-0.012777
14.6801,-0.073228,-0.024111,-0.052431,0.000924,-0.031312,-0.070336,-0.058864,-0.069792,-0.050445,-0.027811,-0.060221,0.002122,-0.075952,-0.064926,-0.013247
14.688,-0.076531,-0.028633,-0.053479,-0.000309,-0.031666,-0.072383,-0.062645,-0.071398,-0.054491,-0.028033,-0.061334,-0.00169,-0.078464,-0.067864,-0.013673
14.6961,-0.079745,-0.033111,-0.05443,-0.00159,-0.031953,-0.074331,-0.066343,-0.072896,-0.058456,-0.028151,-0.062335,-0.005582,-0.080877,-0.070733,-0.014064
14.7041,-0.082834,-0.037493,-0.055267,-0.002908,-0.032164,-0.076169,-0.069928,-0.074274,-0.062294,-0.02816,-0.063206,-0.009505,-0.083165,-0.073512,-0.014415
14.712,-0.08576,-0.041733,-0.055981,-0.004248,-0.032292,-0.077873,-0.073363,-0.075514,-0.065966,-0.028059,-0.063935,-0.013406,-0.085295,-0.076168,-0.014719
14.72,-0.088539,-0.045859,-0.056572,-0.005623,-0.032337,-0.079443,-0.076658,-0.076621,-0.069501,-0.027852,-0.064517,-0.017304,-0.087281,-0.07871,-0.014982
14.728,-0.091162,-0.049863,-0.057031,-0.007039,-0.03229,-0.080868,-0.0798,-0.077588,-0.072891,-0.02753,-0.064942,-0.021183,-0.089118,-0.081128,-0.015204
14.736,-0.093639,-0.053756,-0.05735,-0.008505,-0.032149,-0.082157,-0.082805,-0.078414,-0.076149,-0.027092,-0.065208,-0.025042,-0.090807,-0.083433,-0.015388
14.744,-0.095911,-0.057452,-0.057517,-0.009995,-0.031911,-0.08328,-0.085609,-0.079078,-0.079204,-0.026546,-0.065304,-0.028794,-0.092305,-0.085578,-0.015527
14.752,-0.098008,-0.061012,-0.057529,-0.011535,-0.031567,-0.084247,-0.08825,-0.079591,-0.082103,-0.025881,-0.065225,-0.032487,-0.093634,-0.087589,-0.015622
14.76,-0.09991,-0.06439,-0.057378,-0.013105,-0.031111,-0.085031,-0.090686,-0.079937,-0.084817,-0.025097,-0.064957,-0.036065,-0.094778,-0.089434,-0.015663
14.768,-0.101592,-0.067566,-0.057028,-0.014678,-0.030513,-0.085611,-0.092896,-0.080087,-0.087325,-0.024157,-0.064472,-0.039501,-0.095706,-0.091085,-0.015619
14.7761,-0.103012,-0.070498,-0.056442,-0.016213,-0.029738,-0.085948,-0.094848,-0.080002,-0.089586,-0.023019,-0.063735,-0.042748,-0.096371,-0.092509,-0.01545
14.784,-0.104109,-0.073105,-0.055596,-0.017643,-0.02877,-0.08601,-0.096476,-0.079653,-0.091531,-0.021666,-0.06273,-0.045714,-0.096731,-0.09365,-0.015122
14.792,-0.104896,-0.075441,-0.054453,-0.01898,-0.027565,-0.085775,-0.097808,-0.079014,-0.093204,-0.020048,-0.061408,-0.048455,-0.096785,-0.09452,-0.01461
14.8,-0.105352,-0.077447,-0.053043,-0.020178,-0.026155,-0.085246,-0.098808,-0.078103,-0.094564,-0.01821,-0.059806,-0.050895,-0.096531,-0.095094,-0.013928
14.808,-0.105489,-0.079164,-0.051351,-0.021259,-0.024534,-0.084429,-0.099508,-0.076912,-0.095635,-0.016138,-0.057912,-0.053083,-0.095972,-0.095388,-0.013079
14.816,-0.10531,-0.080587,-0.049388,-0.02222,-0.022721,-0.083333,-0.099913,-0.075445,-0.096421,-0.013865,-0.055742,-0.05501,-0.095106,-0.095408,-0.012088
14.824,-0.104841,-0.081721,-0.047203,-0.023055,-0.02076,-0.081989,-0.100041,-0.073741,-0.096935,-0.011459,-0.053345,-0.056667,-0.093972,-0.09517,-0.010994
14.832,-0.104084,-0.082593,-0.044771,-0.023777,-0.018633,-0.080379,-0.099903,-0.071786,-0.097195,-0.008913,-0.05069,-0.058087,-0.092563,-0.094673,-0.009802
14.84,-0.10305,-0.083192,-0.042112,-0.024371,-0.016365,-0.078517,-0.099503,-0.06959,-0.097196,-0.006266,-0.0478,-0.059253,-0.090887,-0.093922,-0.008536
14.8481,-0.101759,-0.083533,-0.039248,-0.024846,-0.013987,-0.07643,-0.098852,-0.067173,-0.09695,-0.003554,-0.044708,-0.060178,-0.08896,-0.092929,-0.007228
14.856,-0.100235,-0.083629,-0.036213,-0.025196,-0.011535,-0.07414,-0.097965,-0.064563,-0.096469,-0.000825,-0.04145,-0.060865,-0.086806,-0.091707,-0.005908
14.864,-0.098474,-0.083497,-0.032983,-0.025436,-0.00899,-0.071625,-0.096854,-0.06174,-0.095769,0.001928,-0.037992,-0.061337,-0.084411,-0.090255,-0.004575
14.872,-0.09651,-0.083162,-0.029601,-0.02558,-0.006393,-0.068925,-0.095549,-0.058746,-0.094873,0.00466,-0.034378,-0.061612,-0.081813,-0.088607,-0.003262
14.88,-0.09439,-0.082655,-0.026139,-0.025647,-0.003812,-0.066107,-0.094086,-0.055643,-0.09382,0.007304,-0.030695,-0.061712,-0.079067,-0.086809,-0.002014
14.888,-0.092117,-0.082002,-0.02258,-0.025666,-0.00125,-0.063158,-0.092468,-0.05242,-0.092627,0.009868,-0.026928,-0.061669,-0.076166,-0.084854,-0.000842
14.896,-0.089701,-0.081228,-0.018938,-0.02565,0.001285,-0.060084,-0.090709,-0.049088,-0.091309,0.012331,-0.023087,-0.061504,-0.073121,-0.082754,0.000246
14.9041,-0.087176,-0.080341,-0.015274,-0.025588,0.003753,-0.056938,-0.088847,-0.045706,-0.089889,0.014648,-0.019236,-0.06121,-0.069982,-0.08055,0.001244
14.912,-0.084529,-0.079337,-0.011574,-0.02548,0.00616,-0.053711,-0.086871,-0.04226,-0.088357,0.016827,-0.015371,-0.060787,-0.066737,-0.078231,0.002167
14.92,-0.081754,-0.078226,-0.00784,-0.025327,0.008498,-0.050398,-0.084776,-0.038749,-0.086718,0.018858,-0.011501,-0.060243,-0.063381,-0.075793,0.003018
14.928,-0.078849,-0.077018,-0.004065,-0.02513,0.010769,-0.046991,-0.082559,-0.035166,-0.084977,0.020731,-0.007622,-0.059586,-0.05991,-0.073227,0.003806
14.936,-0.075822,-0.075702,-0.000261,-0.024879,0.012971,-0.043498,-0.080223,-0.031526,-0.083131,0.022438,-0.003745,-0.058805,-0.056336,-0.070539,0.004543
14.944,-0.072663,-0.074273,0.003561,-0.024563,0.015104,-0.039915,-0.077768,-0.027825,-0.081173,0.023972,0.000126,-0.057894,-0.052652,-0.067727,0.005238
14.952,-0.0694,-0.072756,0.007359,-0.024198,0.01714,-0.036278,-0.07522,-0.024101,-0.079129,0.025326,0.003946,-0.056879,-0.048893,-0.064818,0.00588
14.9601,-0.066015,-0.07115,0.011161,-0.023789,0.019085,-0.032553,-0.072551,-0.020316,-0.076996,0.026514,0.007738,-0.055764,-0.04503,-0.061783,0.006466
14.9681,-0.062546,-0.069472,0.014907,-0.023333,0.02092,-0.028789,-0.069798,-0.016523,-0.074798,0.027516,0.011451,-0.054558,-0.041113,-0.058661,0.007
14.976,-0.058999,-0.067712,0.01857,-0.022822,0.022652,-0.024994,-0.066974,-0.012734,-0.072524,0.028329,0.015079,-0.053259,-0.037152,-0.055463,0.007493
14.984,-0.055334,-0.065853,0.022189,-0.022257,0.024297,-0.021119,-0.064042,-0.008905,-0.070152,0.028969,0.018661,-0.051859,-0.033101,-0.052146,0.007949
14.992,-0.05163,-0.06395,0.025695,-0.021667,0.025813,-0.017241,-0.061059,-0.005105,-0.067746,0.02943,0.022119,-0.050409,-0.029042,-0.048774,0.008345
15,-0.047835,-0.06198,0.029137,-0.021054,0.027218,-0.013312,-0.057992,-0.001279,-0.065276,0.029735,0.025493,-0.0489,-0.024918,-0.045309,0.008683
15.008,-0.044001,-0.059959,0.032455,-0.020412,0.028501,-0.009392,-0.054885,0.002509,-0.062763,0.029907,0.028731,-0.04734,-0.020796,-0.0418,0.008976
15.016,-0.040126,-0.057881,0.035659,-0.019742,0.029669,-0.005472,-0.051733,0.006266,-0.060202,0.029965,0.031846,-0.045729,-0.016672,-0.038239,0.009227
15.024,-0.036211,-0.055764,0.038749,-0.019066,0.030714,-0.001546,-0.048537,0.009996,-0.057605,0.029926,0.034835,-0.044089,-0.012545,-0.034623,0.009421
15.032,-0.032321,-0.053663,0.041665,-0.018426,0.031595,0.002312,-0.045356,0.013639,-0.055028,0.029798,0.037637,-0.042477,-0.008487,-0.031014,0.009526
15.04,-0.028424,-0.051556,0.044413,-0.017817,0.032317,0.006119,-0.042179,0.017221,-0.052448,0.029594,0.040267,-0.040877,-0.004466,-0.0274,0.009547
15.0481,-0.024527,-0.049434,0.046967,-0.017219,0.032899,0.009865,-0.039009,0.020728,-0.049861,0.029322,0.042723,-0.039271,-0.000495,-0.023783,0.009508
15.0561,-0.020637,-0.047303,0.049306,-0.016631,0.033356,0.013555,-0.035841,0.02415,-0.047268,0.028986,0.045018,-0.037666,0.003415,-0.020157,0.009421
15.064,-0.016771,-0.045178,0.05142,-0.016059,0.03369,0.017176,-0.032684,0.027475,-0.044685,0.028592,0.047142,-0.036072,0.007249,-0.016529,0.00929
15.0721,-0.012868,-0.043022,0.053342,-0.015485,0.033914,0.020762,-0.029493,0.030757,-0.042067,0.028148,0.049116,-0.034461,0.011065,-0.012856,0.009124
15.08,-0.008976,-0.040856,0.055041,-0.014911,0.034036,0.024246,-0.026326,0.033938,-0.039439,0.027651,0.050909,-0.032847,0.014809,-0.009204,0.008937
15.088,-0.005078,-0.038674,0.056512,-0.014342,0.034053,0.027653,-0.023166,0.037027,-0.036792,0.027072,0.05253,-0.031226,0.018498,-0.005543,0.008722
15.096,-0.001184,-0.03649,0.057745,-0.013786,0.033964,0.030984,-0.019994,0.040014,-0.034138,0.026402,0.053977,-0.029608,0.022121,-0.001858,0.008474
15.104,0.002661,-0.034335,0.058716,-0.013265,0.033762,0.034182,-0.016852,0.042855,-0.031507,0.02566,0.055221,-0.02803,0.025636,0.001796,0.008185
15.112,0.006469,-0.032204,0.059426,-0.012785,0.033438,0.037235,-0.013755,0.04556,-0.028889,0.024863,0.056254,-0.026487,0.029051,0.005411,0.007844
15.12,0.010252,-0.030087,0.059879,-0.01234,0.032995,0.040139,-0.010697,0.048138,-0.02627,0.02402,0.057075,-0.024972,0.032378,0.00899,0.007457
15.1281,0.01398,-0.028006,0.06007,-0.011935,0.032449,0.04288,-0.007683,0.050568,-0.02367,0.023132,0.057694,-0.023501,0.03559,0.012518,0.007031
15.1361,0.017646,-0.025957,0.060012,-0.011563,0.031812,0.045469,-0.00469,0.052853,-0.021088,0.022202,0.058131,-0.02207,0.038683,0.016015,0.006575
15.144,0.02126,-0.023925,0.059731,-0.01121,0.031101,0.047903,-0.001717,0.055002,-0.018508,0.021252,0.058402,-0.020666,0.041668,0.019475,0.006104
15.1521,0.024862,-0.02188,0.059247,-0.010863,0.030322,0.050188,0.001252,0.057045,-0.015891,0.020291,0.058516,-0.019265,0.044578,0.022913,0.005626
15.16,0.028401,-0.019843,0.058602,-0.010511,0.029505,0.052298,0.004185,0.058961,-0.013263,0.019348,0.058492,-0.01788,0.047378,0.026286,0.005162
15.168,0.031925,-0.017778,0.057808,-0.010138,0.028662,0.054286,0.007154,0.060772,-0.01058,0.018404,0.058363,-0.016482,0.050105,0.029664,0.004722
15.176,0.035426,-0.015676,0.05688,-0.009731,0.027814,0.056162,0.010174,0.062465,-0.007838,0.017455,0.058148,-0.015063,0.052756,0.033056,0.00432
15.184,0.038862,-0.013549,0.055845,-0.009287,0.026975,0.057901,0.013203,0.064019,-0.005057,0.016507,0.057849,-0.01363,0.055301,0.036414,0.003967
15.1921,0.042277,-0.011368,0.054698,-0.008808,0.02612,0.059517,0.016269,0.065445,-0.002195,0.015545,0.057451,-0.012169,0.057777,0.039767,0.003642
15.2,0.045567,-0.00921,0.053475,-0.008326,0.025264,0.060962,0.019285,0.066694,0.000661,0.0146,0.056958,-0.010742,0.060105,0.043018,0.003337
15.208,0.048791,-0.007024,0.052156,-0.007825,0.024398,0.062283,0.022336,0.067791,0.00357,0.013657,0.056375,-0.009308,0.062335,0.046249,0.003053
15.216,0.051924,-0.004818,0.050741,-0.007303,0.023531,0.063474,0.025409,0.068718,0.00652,0.012725,0.055702,-0.007874,0.064446,0.049445,0.002791
15.224,0.054925,-0.002618,0.049267,-0.006767,0.022674,0.064517,0.028456,0.06947,0.009477,0.011834,0.05495,-0.00646,0.066415,0.052551,0.002555
15.2321,0.057857,-0.000381,0.047743,-0.006207,0.021813,0.065422,0.031521,0.07008,0.0125,0.010999,0.05411,-0.005035,0.068296,0.055608,0.002339
15.2401,0.060676,0.001852,0.046205,-0.005631,0.020965,0.06617,0.034562,0.070538,0.015544,0.010236,0.053197,-0.003623,0.070062,0.058561,0.002147
15.248,0.063375,0.004089,0.044657,-0.005031,0.020141,0.066774,0.037593,0.070839,0.018606,0.009532,0.052228,-0.002216,0.07171,0.061413,0.00199
15.256,0.065985,0.006359,0.043087,-0.004391,0.019337,0.067255,0.040658,0.070985,0.021726,0.008868,0.051204,-0.00079,0.073255,0.064198,0.001872
15.2641,0.068492,0.008642,0.041505,-0.003729,0.018547,0.067595,0.043725,0.070971,0.024885,0.008249,0.050116,0.000639,0.074692,0.066875,0.001784
15.272,0.070856,0.010899,0.039946,-0.003063,0.017768,0.06778,0.046728,0.070807,0.028029,0.007695,0.04897,0.002047,0.075998,0.069374,0.001719
15.2801,0.073125,0.013185,0.038385,-0.002375,0.016986,0.067833,0.049738,0.070502,0.031232,0.0072,0.047753,0.003471,0.077205,0.071749,0.00168
15.288,0.075269,0.015475,0.036844,-0.001658,0.016242,0.067792,0.052732,0.070068,0.03445,0.006765,0.046517,0.0049,0.078296,0.073982,0.00169
15.2961,0.077302,0.017792,0.035299,-0.0009,0.015532,0.067672,0.055742,0.069499,0.037709,0.006378,0.045257,0.006354,0.079275,0.0761,0.001756
15.304,0.079174,0.020085,0.033756,-0.000141,0.014831,0.067443,0.058694,0.068792,0.040946,0.006025,0.043957,0.00779,0.080105,0.078037,0.001844
15.3121,0.080906,0.022376,0.032178,0.000612,0.014098,0.067081,0.061601,0.067927,0.044202,0.005684,0.042573,0.009212,0.080789,0.079794,0.001928
15.3201,0.082464,0.024625,0.030591,0.001348,0.013351,0.066599,0.064407,0.06693,0.047412,0.005338,0.041136,0.010596,0.081311,0.081331,0.002006
15.328,0.08385,0.026841,0.028996,0.002079,0.012609,0.066024,0.06713,0.0658,0.050581,0.004976,0.03967,0.011953,0.081669,0.082675,0.002093
15.336,0.085069,0.02904,0.027382,0.002809,0.011866,0.065358,0.069785,0.064529,0.053725,0.004583,0.038172,0.013295,0.081854,0.083829,0.002184
15.344,0.08613,0.031222,0.025779,0.003536,0.011116,0.064591,0.072348,0.063144,0.056841,0.004165,0.036635,0.01462,0.081878,0.084779,0.002277
15.352,0.087039,0.033372,0.024217,0.004255,0.010358,0.063727,0.074777,0.061679,0.059907,0.00373,0.035069,0.015918,0.081753,0.085509,0.002361
15.36,0.087811,0.035519,0.022687,0.004977,0.009609,0.062783,0.077095,0.060144,0.062946,0.003282,0.033489,0.017212,0.081486,0.086038,0.002451
15.368,0.088455,0.03768,0.021189,0.005734,0.008894,0.06179,0.079325,0.058548,0.06597,0.00283,0.031927,0.018529,0.081078,0.0864,0.002577
15.3761,0.088976,0.039848,0.019745,0.006524,0.008222,0.060769,0.081457,0.056916,0.068962,0.002387,0.0304,0.019867,0.080546,0.086609,0.002744
15.384,0.089381,0.042004,0.018385,0.007334,0.007589,0.059719,0.083455,0.05528,0.071898,0.001966,0.028913,0.021208,0.079903,0.086664,0.002939
15.3921,0.089675,0.044192,0.01706,0.008169,0.006961,0.058596,0.085334,0.053595,0.07483,0.001546,0.02741,0.022577,0.079132,0.08655,0.003149
15.4001,0.089841,0.04636,0.015795,0.009015,0.006356,0.057433,0.087045,0.05189,0.077682,0.001136,0.025932,0.023948,0.078237,0.086278,0.003373
15.408,0.08987,0.048503,0.014574,0.009868,0.005775,0.056242,0.088593,0.050149,0.080439,0.000741,0.024486,0.025313,0.077209,0.085864,0.003616
15.4161,0.089762,0.050628,0.013377,0.010725,0.005196,0.055006,0.089978,0.04836,0.083106,0.000359,0.023048,0.026675,0.07604,0.085304,0.003863
15.424,0.089506,0.052699,0.012205,0.011555,0.004598,0.053714,0.091153,0.046529,0.085632,-4E-06,0.021604,0.028001,0.074737,0.08458,0.004088
15.432,0.089097,0.054734,0.011048,0.012363,0.003969,0.05234,0.092107,0.044636,0.088024,-0.000358,0.020132,0.029308,0.073285,0.083676,0.00429
15.44,0.088542,0.056709,0.009919,0.01315,0.003332,0.050921,0.092833,0.04271,0.090241,-0.000718,0.018669,0.030582,0.07171,0.08262,0.004479
15.448,0.087834,0.058652,0.008804,0.013926,0.002688,0.049457,0.093357,0.040729,0.092301,-0.001101,0.017209,0.031841,0.069999,0.081422,0.004663
15.456,0.086974,0.060541,0.007714,0.014682,0.002027,0.047953,0.093678,0.03871,0.094174,-0.001502,0.015747,0.033074,0.068165,0.080096,0.00483
15.464,0.085986,0.062386,0.00667,0.015425,0.001368,0.046417,0.093799,0.036685,0.095861,-0.001904,0.014301,0.034288,0.066242,0.078653,0.004991
15.4721,0.084882,0.064215,0.005671,0.016183,0.000732,0.044858,0.09373,0.03466,0.097386,-0.002298,0.01288,0.035511,0.064243,0.077099,0.00517
15.4801,0.083667,0.066015,0.00471,0.016954,0.000128,0.043289,0.093483,0.032649,0.098731,-0.002681,0.011496,0.036739,0.062186,0.075462,0.005368
15.4881,0.082332,0.06778,0.00377,0.017729,-0.000454,0.04171,0.093071,0.03064,0.099889,-0.00306,0.010139,0.037966,0.060061,0.073746,0.005572
15.496,0.080886,0.069483,0.002849,0.018493,-0.001015,0.040127,0.092496,0.028648,0.100841,-0.00343,0.008817,0.039171,0.057887,0.071967,0.005775
15.504,0.079309,0.071143,0.001929,0.019252,-0.001564,0.038506,0.091735,0.026645,0.101593,-0.003794,0.007502,0.040369,0.055638,0.070088,0.005973
15.512,0.077628,0.072743,0.001016,0.020006,-0.00209,0.036863,0.090793,0.024659,0.102135,-0.004135,0.006211,0.041552,0.05335,0.068137,0.006171
15.52,0.075839,0.074275,9.4E-05,0.020748,-0.002607,0.035189,0.08967,0.022677,0.102458,-0.004456,0.00493,0.042716,0.051013,0.066108,0.006362
15.528,0.073918,0.075738,-0.000848,0.02147,-0.003122,0.033474,0.088364,0.020682,0.102551,-0.00476,0.003653,0.043857,0.048604,0.063994,0.006535
15.5361,0.071883,0.077108,-0.001806,0.022164,-0.003632,0.031734,0.086888,0.018693,0.102405,-0.005054,0.002388,0.044959,0.046143,0.061818,0.00669
15.544,0.069759,0.078374,-0.002778,0.022826,-0.004131,0.029971,0.085249,0.016726,0.102029,-0.005356,0.001138,0.046018,0.043655,0.059589,0.006826
15.552,0.067505,0.079559,-0.003779,0.023468,-0.004634,0.028137,0.083412,0.01474,0.101419,-0.005676,-0.000129,0.047053,0.04109,0.057252,0.006945
15.5601,0.06516,0.08064,-0.004769,0.024079,-0.005133,0.026269,0.081415,0.012773,0.100586,-0.006002,-0.001387,0.048047,0.038494,0.054854,0.007043
15.568,0.062734,0.081603,-0.005748,0.024653,-0.005623,0.024383,0.079293,0.01083,0.099538,-0.006335,-0.002626,0.048992,0.03588,0.052421,0.007121
15.576,0.060213,0.082454,-0.006727,0.025201,-0.006101,0.022468,0.07704,0.00888,0.098279,-0.006674,-0.00385,0.049899,0.033226,0.049938,0.007187
15.584,0.057594,0.083189,-0.007706,0.025726,-0.006567,0.02051,0.074643,0.006922,0.096815,-0.007023,-0.005068,0.050773,0.030531,0.047388,0.007242
15.592,0.054893,0.083784,-0.008685,0.026218,-0.00703,0.018501,0.072106,0.004958,0.09515,-0.007386,-0.006288,0.0516,0.027812,0.044769,0.007277
15.6001,0.052118,0.084218,-0.009663,0.026666,-0.00749,0.016456,0.06945,0.002985,0.093294,-0.007767,-0.007504,0.05237,0.025073,0.042099,0.007286
15.6081,0.049266,0.084477,-0.010655,0.027077,-0.007942,0.014385,0.066695,0.000991,0.091249,-0.008175,-0.008704,0.053089,0.02231,0.039391,0.007276
15.616,0.046372,0.084541,-0.01166,0.027453,-0.008374,0.012309,0.063878,-0.001008,0.089045,-0.008606,-0.009882,0.053745,0.01955,0.036675,0.007257
15.624,0.043389,0.084399,-0.012691,0.027792,-0.008801,0.01018,0.060937,-0.003038,0.08665,-0.009057,-0.011063,0.054349,0.016747,0.033887,0.007218
15.632,0.040342,0.084033,-0.013739,0.028084,-0.009233,0.008006,0.057886,-0.005075,0.08408,-0.009523,-0.012258,0.054889,0.013924,0.03104,0.007151
15.64,0.03725,0.08344,-0.014797,0.02834,-0.00965,0.005804,0.054762,-0.007104,0.081358,-0.009997,-0.013451,0.055367,0.011094,0.028161,0.007072
15.648,0.034103,0.082619,-0.015883,0.02856,-0.010047,0.003584,0.051566,-0.009135,0.078481,-0.010489,-0.01463,0.055784,0.008246,0.025252,0.006983
15.6561,0.030917,0.081572,-0.016982,0.028745,-0.010425,0.001358,0.048319,-0.011157,0.075467,-0.010986,-0.015797,0.056135,0.005393,0.02233,0.006888
15.664,0.027717,0.080314,-0.018081,0.028885,-0.01079,-0.000882,0.045028,-0.013141,0.07234,-0.011492,-0.01696,0.056412,0.002563,0.019392,0.006777
15.672,0.024452,0.078819,-0.019204,0.028974,-0.011161,-0.003182,0.041627,-0.015139,0.069049,-0.012015,-0.018149,0.056605,-0.000296,0.016381,0.00664
15.6801,0.021159,0.077119,-0.020323,0.029016,-0.01152,-0.005498,0.038181,-0.017129,0.065647,-0.01254,-0.019333,0.056711,-0.003153,0.013354,0.006491
15.688,0.017845,0.075214,-0.021448,0.029009,-0.011866,-0.007818,0.034708,-0.01912,0.062137,-0.013072,-0.020505,0.056722,-0.006,0.010325,0.006326
15.6961,0.014466,0.073071,-0.022598,0.028946,-0.012208,-0.010183,0.031151,-0.021149,0.058474,-0.01361,-0.021691,0.056622,-0.00888,0.007244,0.006143
15.7041,0.011084,0.070735,-0.023748,0.028821,-0.012551,-0.012564,0.027562,-0.023178,0.05473,-0.014147,-0.022879,0.056406,-0.011737,0.004152,0.005934
15.7121,0.007666,0.06817,-0.024918,0.028633,-0.012906,-0.014988,0.023908,-0.025248,0.050873,-0.014688,-0.024091,0.056054,-0.014603,0.001019,0.005696
15.7201,0.004216,0.065386,-0.0261,0.028381,-0.013254,-0.017435,0.020212,-0.027365,0.046918,-0.015231,-0.0253,0.055558,-0.01748,-0.002131,0.005439
15.7281,0.000739,0.062383,-0.027297,0.028065,-0.013603,-0.019896,0.016481,-0.029524,0.042866,-0.015779,-0.026505,0.054909,-0.020361,-0.005292,0.005155
15.7361,-0.002773,0.059159,-0.028523,0.027673,-0.013967,-0.022397,0.012708,-0.031726,0.038717,-0.016332,-0.02774,0.054085,-0.023258,-0.008478,0.004837
15.744,-0.006307,0.055742,-0.029765,0.027205,-0.014346,-0.024928,0.008896,-0.03394,0.034498,-0.016886,-0.028993,0.053084,-0.026153,-0.011689,0.004481
15.752,-0.009873,0.05213,-0.031018,0.026674,-0.014726,-0.027483,0.005033,-0.036155,0.030192,-0.017445,-0.030256,0.051906,-0.029046,-0.014925,0.004103
15.76,-0.013467,0.048348,-0.032291,0.02607,-0.015108,-0.030055,0.00115,-0.038361,0.025822,-0.018016,-0.031528,0.050535,-0.03194,-0.01817,0.003694
15.768,-0.017118,0.044389,-0.033587,0.02538,-0.015517,-0.032663,-0.00278,-0.040563,0.021363,-0.018604,-0.03283,0.048953,-0.034861,-0.02145,0.003237
15.776,-0.020819,0.040259,-0.034906,0.024596,-0.015957,-0.035311,-0.006758,-0.042737,0.016818,-0.019213,-0.034175,0.047146,-0.037799,-0.024765,0.002725
15.784,-0.024542,0.035993,-0.036242,0.023723,-0.016418,-0.037985,-0.010764,-0.044873,0.012219,-0.01984,-0.035541,0.045119,-0.040734,-0.028103,0.002165
15.792,-0.028326,0.031575,-0.037611,0.022761,-0.016902,-0.040695,-0.014828,-0.047004,0.007535,-0.02049,-0.036936,0.04286,-0.043708,-0.031483,0.001556
15.8001,-0.03214,0.027049,-0.039005,0.021712,-0.01741,-0.043417,-0.018899,-0.049133,0.002805,-0.021158,-0.038351,0.040382,-0.046702,-0.034873,0.000899
15.8081,-0.035999,0.022393,-0.040424,0.020555,-0.01795,-0.046166,-0.023003,-0.05128,-0.00199,-0.021839,-0.039795,0.037662,-0.049725,-0.038292,0.000179
15.816,-0.03985,0.017671,-0.041844,0.019307,-0.018515,-0.048904,-0.027093,-0.053424,-0.006792,-0.022519,-0.041244,0.03474,-0.05273,-0.0417,-0.000593
15.824,-0.043712,0.012869,-0.043278,0.017971,-0.019091,-0.051643,-0.03119,-0.055592,-0.011625,-0.023196,-0.042699,0.031615,-0.055734,-0.045112,-0.001403
15.832,-0.047594,0.007986,-0.044725,0.016547,-0.019669,-0.054378,-0.035299,-0.057788,-0.016489,-0.023866,-0.044144,0.028291,-0.058744,-0.048532,-0.002246
15.8401,-0.051475,0.003049,-0.046162,0.015035,-0.020239,-0.05708,-0.039392,-0.059986,-0.021367,-0.024508,-0.045564,0.024789,-0.06172,-0.051933,-0.003119
15.8481,-0.055307,-0.001891,-0.04756,0.013448,-0.020798,-0.059722,-0.043417,-0.062154,-0.026202,-0.025104,-0.046945,0.021148,-0.064613,-0.055275,-0.00401
15.8561,-0.059085,-0.006817,-0.048907,0.011797,-0.021323,-0.062298,-0.047387,-0.064282,-0.030992,-0.025634,-0.048269,0.017391,-0.067422,-0.058563,-0.004905
15.864,-0.062748,-0.011651,-0.050173,0.010125,-0.021786,-0.064754,-0.051241,-0.066317,-0.035662,-0.026078,-0.049496,0.01359,-0.070106,-0.06174,-0.005768
